"","scientific_name","midpoint_cc","releveSite","releveyear"
"1428","Rubus idaeus",0.5,"LHPP rel 1",2024
"1429","Rubus idaeus",3,"LHPP rel 2",2024
"1430","Rubus idaeus",3,"LHSP 1-1",2024
"1431","Rubus idaeus",3,"LHTS 1",2024
"1432","Rubus idaeus",3,"MRPR C",2024
"1433","Rubus idaeus",0.5,"MRPR Rel 2",2024
"1434","Rubus idaeus",3,"SLPR 1",2024
"1435","Rubus idaeus",3,"SLPR B",2024
"1436","Rubus idaeus",3,"SLPR Rel 2",2024
"1437","Rubus idaeus",15,"WWRP Rel 2",2024
"1438","Rubus occidentalis",15,"LBRP  Rel 3",2024
"1439","Rubus occidentalis",3,"LBRP R",2024
"1440","Rubus occidentalis",0.5,"LBRP Rel 8",2024
"1441","Rubus occidentalis",3,"LHDL rel 1-6",2024
"1442","Rubus occidentalis",3,"LHDL rel 2-2",2024
"1443","Rubus occidentalis",3,"LHHL 5",2024
"1444","Rubus occidentalis",3,"LHHL1 Rel",2024
"1445","Rubus occidentalis",0.5,"LHHL2 Rel",2024
"1446","Rubus occidentalis",3,"LHHL3 Rel",2024
"1447","Rubus occidentalis",3,"LHHL4 Rel",2024
"1448","Rubus occidentalis",3,"LHPP rel 2",2024
"1449","Rubus occidentalis",3,"LHSP 1-1",2024
"1450","Rubus occidentalis",3,"MRPR C",2024
"1451","Rubus occidentalis",0.5,"MRPR CPL19 rel 1",2024
"1452","Rubus occidentalis",3,"MRPR Rel 2",2024
"1453","Rubus occidentalis",3,"MRPR Rel 3",2024
"1454","Rubus occidentalis",3,"SLPR 1",2024
"1455","Rubus occidentalis",15,"SLPR B",2024
"1456","Rubus occidentalis",15,"SLPR Rel 2",2024
"1457","Rubus occidentalis",3,"SLSBWL rel 1",2024
"1458","Rubus occidentalis",3,"South Creek Releve 2",2024
"1459","Rubus occidentalis",3,"WWRP RCG unit 5 rel",2024
"1460","Rubus occidentalis",15,"WWRP Rel 3",2024
"1461","Rubus occidentalis",3,"WWRP WL Rel",2024
"1462","Rubus pubescens",3,"LHHL2 Rel",2024
"1463","Rubus pubescens",3,"LHTS 1",2024
"1464","Rubus sp.",3,"LHDL rel 1-6",2024
"1465","Rubus sp.",37.5,"LHDL rel 2-2",2024
"1466","Rubus sp.",15,"LHHL 5",2024
"1467","Rubus sp.",15,"LHHL1 Rel",2024
"1468","Rubus sp.",3,"LHHL2 Rel",2024
"1469","Rubus sp.",3,"LHHL3 Rel",2024
"1470","Rubus sp.",3,"LHHL4 Rel",2024
"1471","Rubus sp.",3,"LHJL 1",2024
"1472","Rubus sp.",3,"LHPP rel 1",2024
"1473","Rubus sp.",3,"LHPP rel 2",2024
"1474","Rubus sp.",3,"LHSP 1-1",2024
"1475","Rubus sp.",3,"SLPR Rel 2",2024
"1476","Rudbeckia hirta",3,"LHDL rel 2-2",2024
"1477","Rudbeckia hirta",0.5,"LHHL 5",2024
"1478","Rudbeckia hirta",3,"LHHL1 Rel",2024
"1479","Rudbeckia hirta",3,"LHHL2 Rel",2024
"1480","Rudbeckia hirta",3,"LHHL4 Rel",2024
"1481","Rudbeckia hirta",3,"LHPP rel 2",2024
"1482","Rudbeckia hirta",3,"MRPR C",2024
"1483","Rudbeckia hirta",3,"South Creek Releve 1",2024
"1484","Rudbeckia laciniata",3,"LBRP R",2024
"1485","Rudbeckia laciniata",3,"LHDL rel 1-6",2024
"1486","Rudbeckia laciniata",15,"LHHL 5",2024
"1487","Rudbeckia laciniata",3,"LHHL2 Rel",2024
"1488","Rudbeckia laciniata",15,"LHHL4 Rel",2024
"1489","Rudbeckia laciniata",3,"MRPR TB Rel 2",2024
"1490","Rumex acetosella",3,"LHPP rel 1",2024
"1491","Rumex acetosella",3,"LHPP rel 2",2024
"1492","Rumex britannica",0.5,"LHTS 1",2024
"1493","Rumex crispus",3,"TCP Lakeshore Rel 1",2024
"1494","Rumex crispus",0.5,"TCP Lakeshore Rel 2",2024
"1495","Rumex verticillatus",3,"TCP Lakeshore Rel 1",2024
"1496","Sagittaria sp.",3,"TCP Lakeshore Rel 2",2024
"1497","Salix discolor",3,"WWBW Rel",2024
"1498","Salix interior",3,"TCP Lakeshore Rel 2",2024
"1499","Salix interior",15,"WWRP R",2024
"1500","Salix interior",0.5,"WWRP RCG unit 4 Rel",2024
"1501","Salix nigra",0.5,"LBRP R",2024
"1502","Salix sp.",0.5,"LHTS 1",2024
"1503","Sambucus sp.",3,"LBRP  Rel 3",2024
"1504","Sambucus sp.",0.5,"LBRP R",2024
"1505","Sambucus sp.",3,"LHDL rel 1-6",2024
"1506","Sambucus sp.",3,"LHHL2 Rel",2024
"1507","Sambucus sp.",3,"LHHL3 Rel",2024
"1508","Sambucus sp.",3,"LHJL 1",2024
"1509","Sambucus sp.",0.5,"LHSP 1-1",2024
"1510","Sambucus sp.",3,"LHTS 1",2024
"1511","Sambucus sp.",3,"SLCW Releve 1",2024
"1512","Sambucus sp.",3,"SLPR 1",2024
"1513","Sambucus sp.",0.5,"South Creek Releve 2",2024
"1514","Sambucus sp.",0.5,"WWRP WL Rel",2024
"1515","Sanguinaria canadensis",3,"LHHL3 Rel",2024
"1516","Sanguinaria canadensis",3,"SLCW Releve 1",2024
"1517","Sanguinaria canadensis",3,"SLPR 1",2024
"1518","Sanguinaria canadensis",3,"SLPR Rel 2",2024
"1519","Sanicula odorata",3,"LHJL 1",2024
"1520","Sanicula odorata",3,"SLSBWL rel 1",2024
"1521","Sanicula odorata",3,"WWRP Rel 3",2024
"1522","Sanicula odorata",37.5,"WWRP WL Rel",2024
"1523","Sanicula sp.",3,"MRPR C",2024
"1524","Sanicula sp.",3,"SLPR Rel 2",2024
"1525","Sanicula sp.",3,"WWRP Rel 2",2024
"1526","Sceptridium sp.",3,"LHDL rel 1-6",2024
"1527","Sceptridium sp.",0.5,"LHDL rel 2-2",2024
"1528","Sceptridium sp.",0.5,"LHPP rel 2",2024
"1529","Schizachyrium scoparium",37.5,"LHPP rel 1",2024
"1530","Schizachyrium scoparium",37.5,"LHPP rel 2",2024
"1531","Schizachyrium scoparium",15,"MRPR CPL19 rel 1",2024
"1532","Schizachyrium scoparium",3,"SLPR B",2024
"1533","Schizachyrium scoparium",3,"TCP Lakeshore Rel 1",2024
"1534","Schizachyrium scoparium",0.5,"TCP Lakeshore Rel 2",2024
"1535","Schizachyrium scoparium",3,"WWRP Rel 4",2024
"1536","Schoenoplectus tabernaemontani",3,"TCP Lakeshore Rel 2",2024
"1537","Scirpus atrovirens",0.5,"LHHL1 Rel",2024
"1538","Scirpus atrovirens",3,"TCP Lakeshore Rel 1",2024
"1539","Scirpus cyperinus",0.5,"LHHL1 Rel",2024
"1540","Scirpus sp.",3,"TCP Lakeshore Rel 1",2024
"1541","Scirpus sp.",3,"TCP Lakeshore Rel 2",2024
"1542","Scrophularia lanceolata",0.5,"LBRP R",2024
"1543","Scrophularia lanceolata",3,"LHDL rel 1-6",2024
"1544","Scrophularia lanceolata",0.5,"LHHL 5",2024
"1545","Scrophularia lanceolata",0.5,"LHHL1 Rel",2024
"1546","Scrophularia lanceolata",0.5,"MRPR Rel 3",2024
"1547","Scrophularia lanceolata",0.5,"SLPR Rel 2",2024
"1548","Scrophularia lanceolata",3,"SLSBWL rel 1",2024
"1549","Scrophularia lanceolata",0.5,"WWRP RCG unit 4 Rel",2024
"1550","Scrophularia lanceolata",0.5,"WWRP Rel 2",2024
"1551","Scrophularia lanceolata",3,"WWRP Rel 3",2024
"1552","Scutellaria galericulata",0.5,"LHTS 1",2024
"1553","Scutellaria lateriflora",3,"LHHL1 Rel",2024
"1554","Scutellaria lateriflora",3,"LHTS 1",2024
"1555","Securigera varia",3,"TCP Lakeshore Rel 1",2024
"1556","Setaria faberi",3,"LBRP  Rel 3",2024
"1557","Setaria pumila",3,"LBRP  Rel 3",2024
"1558","Setaria pumila",3,"LBRP R",2024
"1559","Setaria pumila",3,"LHPP rel 2",2024
"1560","Setaria pumila",3,"WWRP RCG unit 5 rel",2024
"1561","Setaria verticillata",3,"LBRP R",2024
"1562","Setaria viridis",3,"LBRP  Rel 3",2024
"1563","Sicyos angulatus",3,"LBRP R",2024
"1564","Silene antirrhina",3,"WWRP Italy Moraine Rel",2024
"1565","Silene csereii",3,"LBRP Rel 8",2024
"1566","Silene csereii",3,"WWRP Rel 4",2024
"1567","Silene latifolia",3,"LHDL rel 1-6",2024
"1568","Silene latifolia",3,"LHDL rel 2-2",2024
"1569","Silene latifolia",3,"MRPR Rel 3",2024
"1570","Silene latifolia",3,"MRPR TB Rel 2",2024
"1571","Silene latifolia",3,"WWRP RCG unit 4 Rel",2024
"1572","Silene latifolia",3,"WWRP RCG unit 5 rel",2024
"1573","Silene nivea",3,"MRPR TB Rel 2",2024
"1574","Silphium perfoliatum",0.5,"WWRP RCG unit 5 rel",2024
"1575","Smilax ecirrhata",3,"LBRP R",2024
"1576","Smilax ecirrhata",3,"SLPR Rel 2",2024
"1577","Smilax lasioneura",0.5,"SLSBWL rel 1",2024
"1578","Smilax lasioneura",0.5,"WWRP WL Rel",2024
"1579","Smilax tamnoides",3,"LBRP R",2024
"1580","Smilax tamnoides",3,"MRPR C",2024
"1581","Smilax tamnoides",3,"MRPR Rel 2",2024
"1582","Smilax tamnoides",3,"SLCW Releve 1",2024
"1583","Smilax tamnoides",3,"SLPR 1",2024
"1584","Smilax tamnoides",0.5,"SLPR B",2024
"1585","Smilax tamnoides",3,"SLPR Rel 2",2024
"1586","Smilax tamnoides",3,"SLSBWL rel 1",2024
"1587","Smilax tamnoides",0.5,"South Creek Releve 2",2024
"1588","Solanum dulcamara",3,"LBRP  Rel 3",2024
"1589","Solanum dulcamara",0.5,"LBRP R",2024
"1590","Solanum dulcamara",3,"LHTS 1",2024
"1591","Solanum dulcamara",3,"WWRP RCG unit 4 Rel",2024
"1592","Solanum ptychanthum",3,"LBRP R",2024
"1593","Solanum ptychanthum",0.5,"TCP Lakeshore Rel 2",2024
"1594","Solidago altissima",3,"LBRP  Rel 3",2024
"1595","Solidago altissima",3,"LBRP R",2024
"1596","Solidago altissima",3,"LHDL rel 1-6",2024
"1597","Solidago altissima",15,"LHDL rel 2-2",2024
"1598","Solidago altissima",15,"LHHL 5",2024
"1599","Solidago altissima",15,"LHHL1 Rel",2024
"1600","Solidago altissima",0.5,"LHHL3 Rel",2024
"1601","Solidago altissima",15,"LHHL4 Rel",2024
"1602","Solidago altissima",3,"LHJL 1",2024
"1603","Solidago altissima",15,"LHPP rel 1",2024
"1604","Solidago altissima",15,"LHPP rel 2",2024
"1605","Solidago altissima",3,"LHSP 1-1",2024
"1606","Solidago altissima",3,"MRPR C",2024
"1607","Solidago altissima",3,"MRPR Rel 2",2024
"1608","Solidago altissima",15,"MRPR Rel 3",2024
"1609","Solidago altissima",0.5,"MRPR TB Rel 2",2024
"1610","Solidago altissima",3,"SLPR B",2024
"1611","Solidago altissima",3,"SLPR Rel 2",2024
"1612","Solidago altissima",3,"SLSBWL rel 1",2024
"1613","Solidago altissima",3,"South Creek Releve 1",2024
"1614","Solidago altissima",15,"TCP Lakeshore Rel 1",2024
"1615","Solidago altissima",15,"WWBW Rel",2024
"1616","Solidago altissima",3,"WWRP Italy Moraine Rel",2024
"1617","Solidago altissima",3,"WWRP RCG unit 4 Rel",2024
"1618","Solidago altissima",3,"WWRP RCG unit 5 rel",2024
"1619","Solidago altissima",15,"WWRP Rel 2",2024
"1620","Solidago altissima",15,"WWRP Rel 3",2024
"1621","Solidago flexicaulis",3,"LHHL 5",2024
"1622","Solidago flexicaulis",3,"LHHL3 Rel",2024
"1623","Solidago flexicaulis",3,"LHJL 1",2024
"1624","Solidago flexicaulis",3,"SLCW Releve 1",2024
"1625","Solidago flexicaulis",15,"SLSBWL rel 1",2024
"1626","Solidago gigantea",3,"LBRP  Rel 3",2024
"1627","Solidago gigantea",3,"LBRP R",2024
"1628","Solidago gigantea",15,"LHDL rel 1-6",2024
"1629","Solidago gigantea",3,"LHHL1 Rel",2024
"1630","Solidago gigantea",3,"LHHL2 Rel",2024
"1631","Solidago gigantea",15,"LHHL4 Rel",2024
"1632","Solidago gigantea",3,"LHPP rel 1",2024
"1633","Solidago gigantea",3,"LHPP rel 2",2024
"1634","Solidago gigantea",3,"LHSP 1-1",2024
"1635","Solidago gigantea",3,"LHTS 1",2024
"1636","Solidago gigantea",3,"MRPR C",2024
"1637","Solidago gigantea",3,"MRPR CPL19 rel 1",2024
"1638","Solidago gigantea",3,"MRPR Rel 3",2024
"1639","Solidago gigantea",3,"MRPR TB Rel 2",2024
"1640","Solidago gigantea",3,"SLPR 1",2024
"1641","Solidago gigantea",3,"SLPR B",2024
"1642","Solidago gigantea",3,"SLPR Rel 2",2024
"1643","Solidago gigantea",3,"TCP Lakeshore Rel 1",2024
"1644","Solidago gigantea",3,"TCP Lakeshore Rel 2",2024
"1645","Solidago gigantea",3,"WWBW Rel",2024
"1646","Solidago gigantea",3,"WWRP RCG unit 4 Rel",2024
"1647","Solidago gigantea",3,"WWRP RCG unit 5 rel",2024
"1648","Solidago gigantea",3,"WWRP Rel 2",2024
"1649","Solidago gigantea",15,"WWRP Rel 3",2024
"1650","Solidago nemoralis",3,"MRPR CPL19 rel 1",2024
"1651","Solidago rigida",0.5,"LHPP rel 2",2024
"1652","Solidago rigida",3,"SLPR B",2024
"1653","Solidago rigida",62.5,"South Creek Releve 1",2024
"1654","Solidago rigida",3,"TCP Lakeshore Rel 1",2024
"1655","Solidago rigida",3,"WWRP Rel 2",2024
"1656","Solidago rigida",3,"WWRP Rel 3",2024
"1657","Solidago speciosa",3,"LHDL rel 1-6",2024
"1658","Solidago speciosa",3,"LHDL rel 2-2",2024
"1659","Solidago speciosa",15,"LHPP rel 2",2024
"1660","Solidago speciosa",3,"WWRP Rel 4",2024
"1661","Solidago ulmifolia",3,"SLPR B",2024
"1662","Sonchus arvensis",3,"TCP Lakeshore Rel 2",2024
"1663","Sonchus arvensis",15,"WWRP RCG unit 5 rel",2024
"1664","Sonchus asper",0.5,"LBRP R",2024
"1665","Sorbus aucuparia",0.5,"LHDL rel 1-6",2024
"1666","Sorghastrum nutans",15,"MRPR CPL19 rel 1",2024
"1667","Sorghastrum nutans",15,"SLPR B",2024
"1668","Sorghastrum nutans",37.5,"TCP Lakeshore Rel 1",2024
"1669","Sorghastrum nutans",0.5,"WWRP RCG unit 5 rel",2024
"1670","Sorghastrum nutans",0.5,"WWRP Rel 2",2024
"1671","Spartina pectinata",0.5,"TCP Lakeshore Rel 1",2024
"1672","Sporobolus compositus",3,"LBRP Rel 8",2024
"1673","Sporobolus heterolepis",3,"WWRP Italy Moraine Rel",2024
"1674","Stachys palustris",3,"TCP Lakeshore Rel 2",2024
"1675","Stachys palustris",3,"WWBW Rel",2024
"1676","Stellaria longifolia",3,"LHTS 1",2024
"1677","Symphoricarpos occidentalis",15,"WWRP Rel 3",2024
"1678","Symphyotrichum cordifolium",3,"SLPR B",2024
"1679","Symphyotrichum ericoides",3,"MRPR CPL19 rel 1",2024
"1680","Symphyotrichum ericoides",3,"WWRP Italy Moraine Rel",2024
"1681","Symphyotrichum ericoides",3,"WWRP Rel 2",2024
"1682","Symphyotrichum ericoides",3,"WWRP Rel 3",2024
"1683","Symphyotrichum ericoides",3,"WWRP Rel 4",2024
"1684","Symphyotrichum laeve",0.5,"LHDL rel 2-2",2024
"1685","Symphyotrichum laeve",3,"MRPR C",2024
"1686","Symphyotrichum laeve",0.5,"SLPR B",2024
"1687","Symphyotrichum laeve",3,"TCP Lakeshore Rel 1",2024
"1688","Symphyotrichum lanceolatum",3,"LHHL4 Rel",2024
"1689","Symphyotrichum lanceolatum",3,"TCP Lakeshore Rel 1",2024
"1690","Symphyotrichum lanceolatum",3,"TCP Lakeshore Rel 2",2024
"1691","Symphyotrichum lanceolatum",3,"WWRP RCG unit 4 Rel",2024
"1692","Symphyotrichum lanceolatum",3,"WWRP RCG unit 5 rel",2024
"1693","Symphyotrichum lanceolatum",3,"WWRP Rel 2",2024
"1694","Symphyotrichum lanceolatum",3,"WWRP Rel 3",2024
"1695","Symphyotrichum lateriflorum",3,"LBRP  Rel 3",2024
"1696","Symphyotrichum lateriflorum",3,"LHDL rel 1-6",2024
"1697","Symphyotrichum lateriflorum",3,"LHDL rel 2-2",2024
"1698","Symphyotrichum lateriflorum",3,"LHHL 5",2024
"1699","Symphyotrichum lateriflorum",3,"LHHL1 Rel",2024
"1700","Symphyotrichum lateriflorum",3,"LHHL2 Rel",2024
"1701","Symphyotrichum lateriflorum",15,"LHHL4 Rel",2024
"1702","Symphyotrichum lateriflorum",0.5,"LHTS 1",2024
"1703","Symphyotrichum novae-angliae",3,"LHTS 1",2024
"1704","Symphyotrichum novae-angliae",15,"TCP Lakeshore Rel 1",2024
"1705","Symphyotrichum oblongifolium",3,"WWRP Rel 4",2024
"1706","Symphyotrichum ontarionis",3,"LBRP R",2024
"1707","Symphyotrichum ontarionis",0.5,"LHDL rel 1-6",2024
"1708","Symphyotrichum ontarionis",3,"LHHL 5",2024
"1709","Symphyotrichum ontarionis",3,"LHHL1 Rel",2024
"1710","Symphyotrichum ontarionis",3,"LHHL2 Rel",2024
"1711","Symphyotrichum ontarionis",3,"LHHL3 Rel",2024
"1712","Symphyotrichum ontarionis",3,"LHJL 1",2024
"1713","Symphyotrichum ontarionis",15,"LHSP 1-1",2024
"1714","Symphyotrichum ontarionis",15,"MRPR Rel 3",2024
"1715","Symphyotrichum ontarionis",3,"SLCW Releve 1",2024
"1716","Symphyotrichum ontarionis",3,"SLPR 1",2024
"1717","Symphyotrichum ontarionis",3,"SLPR Rel 2",2024
"1718","Symphyotrichum ontarionis",3,"WWRP WL Rel",2024
"1719","Symphyotrichum oolentangiense",3,"LHPP rel 2",2024
"1720","Symphyotrichum oolentangiense",3,"MRPR C",2024
"1721","Symphyotrichum oolentangiense",3,"MRPR CPL19 rel 1",2024
"1722","Symphyotrichum oolentangiense",3,"SLPR B",2024
"1723","Symphyotrichum oolentangiense",3,"WWRP Italy Moraine Rel",2024
"1724","Symphyotrichum pilosum",3,"LHDL rel 1-6",2024
"1725","Symphyotrichum pilosum",3,"LHPP rel 2",2024
"1726","Symphyotrichum pilosum",0.5,"SLPR B",2024
"1727","Symphyotrichum pilosum",15,"South Creek Releve 1",2024
"1728","Symphyotrichum pilosum",3,"WWRP Italy Moraine Rel",2024
"1729","Symphyotrichum pilosum",3,"WWRP Rel 2",2024
"1730","Symphyotrichum puniceum",37.5,"WWBW Rel",2024
"1731","Symphyotrichum sp.",0.5,"LHHL1 Rel",2024
"1732","Symphyotrichum sp.",3,"LHTS 1",2024
"1733","Symphyotrichum urophyllum",3,"LHDL rel 1-6",2024
"1734","Symphyotrichum urophyllum",3,"LHSP 1-1",2024
"1735","Symphyotrichum urophyllum",3,"MRPR Rel 3",2024
"1736","Symphyotrichum urophyllum",0.5,"SLSBWL rel 1",2024
"1737","Taraxacum officinale",3,"LBRP  Rel 3",2024
"1738","Taraxacum officinale",3,"LBRP R",2024
"1739","Taraxacum officinale",3,"LHDL rel 1-6",2024
"1740","Taraxacum officinale",3,"LHDL rel 2-2",2024
"1741","Taraxacum officinale",3,"LHHL 5",2024
"1742","Taraxacum officinale",0.5,"LHHL1 Rel",2024
"1743","Taraxacum officinale",3,"LHHL4 Rel",2024
"1744","Taraxacum officinale",3,"LHPP rel 1",2024
"1745","Taraxacum officinale",0.5,"LHSP 1-1",2024
"1746","Taraxacum officinale",3,"MRPR C",2024
"1747","Taraxacum officinale",3,"MRPR Rel 2",2024
"1748","Taraxacum officinale",0.5,"MRPR Rel 3",2024
"1749","Taraxacum officinale",3,"South Creek Releve 1",2024
"1750","Taraxacum officinale",3,"TCP Lakeshore Rel 1",2024
"1751","Taraxacum officinale",3,"TCP Lakeshore Rel 2",2024
"1752","Taraxacum officinale",3,"WWRP RCG unit 5 rel",2024
"1753","Taraxacum officinale",3,"WWRP Rel 2",2024
"1754","Taraxacum officinale",3,"WWRP Rel 3",2024
"1755","Taraxacum officinale",3,"WWRP Rel 4",2024
"1756","Teucrium canadense",15,"LBRP R",2024
"1757","Teucrium canadense",3,"LBRP Rel 8",2024
"1758","Teucrium canadense",3,"LHDL rel 1-6",2024
"1759","Teucrium canadense",0.5,"LHHL1 Rel",2024
"1760","Teucrium canadense",3,"MRPR C",2024
"1761","Teucrium canadense",0.5,"MRPR CPL19 rel 1",2024
"1762","Teucrium canadense",3,"MRPR Rel 2",2024
"1763","Teucrium canadense",3,"MRPR TB Rel 2",2024
"1764","Teucrium canadense",3,"SLPR 1",2024
"1765","Teucrium canadense",3,"SLSBWL rel 1",2024
"1766","Teucrium canadense",3,"WWBW Rel",2024
"1767","Thalictrum dasycarpum",3,"LHHL1 Rel",2024
"1768","Thalictrum dasycarpum",3,"WWRP WL Rel",2024
"1769","Thalictrum dioicum",3,"LHHL 5",2024
"1770","Thalictrum dioicum",3,"LHHL1 Rel",2024
"1771","Thalictrum dioicum",3,"LHHL2 Rel",2024
"1772","Thalictrum dioicum",3,"LHJL 1",2024
"1773","Thalictrum dioicum",3,"South Creek Releve 2",2024
"1774","Thalictrum dioicum",3,"WWRP WL Rel",2024
"1775","Thelypteris palustris",3,"LHHL1 Rel",2024
"1776","Thelypteris palustris",3,"LHTS 1",2024
"1777","Tilia americana",15,"MRPR Rel 2",2024
"1778","Tilia americana",15,"SLPR 1",2024
"1779","Tilia americana",3,"SLPR B",2024
"1780","Tilia americana",15,"SLSBWL rel 1",2024
"1781","Tilia americana",3,"South Creek Releve 2",2024
"1782","Torilis japonica",3,"LHDL rel 1-6",2024
"1783","Torilis japonica",3,"LHDL rel 2-2",2024
"1784","Torilis japonica",3,"LHHL 5",2024
"1785","Torilis japonica",3,"LHHL1 Rel",2024
"1786","Torilis japonica",3,"LHHL2 Rel",2024
"1787","Torilis japonica",3,"LHHL3 Rel",2024
"1788","Torilis japonica",3,"LHHL4 Rel",2024
"1789","Torilis japonica",3,"LHJL 1",2024
"1790","Torilis japonica",3,"WWBW Rel",2024
"1791","Torilis japonica",3,"WWRP RCG unit 5 rel",2024
"1792","Torilis japonica",3,"WWRP Rel 2",2024
"1793","Torilis japonica",3,"WWRP Rel 3",2024
"1794","Toxicodendron rydbergii",37.5,"LBRP Rel 8",2024
"1795","Toxicodendron rydbergii",3,"LHDL rel 2-2",2024
"1796","Toxicodendron rydbergii",3,"LHHL 5",2024
"1797","Toxicodendron rydbergii",15,"LHHL3 Rel",2024
"1798","Toxicodendron rydbergii",3,"MRPR C",2024
"1799","Toxicodendron rydbergii",3,"MRPR CPL19 rel 1",2024
"1800","Toxicodendron rydbergii",3,"MRPR Rel 3",2024
"1801","Toxicodendron rydbergii",3,"SLPR B",2024
"1802","Toxicodendron rydbergii",3,"WWBW Rel",2024
"1803","Toxicodendron rydbergii",0.5,"WWRP Italy Moraine Rel",2024
"1804","Toxicodendron rydbergii",15,"WWRP Rel 2",2024
"1805","Toxicodendron rydbergii",15,"WWRP Rel 3",2024
"1806","Tragopogon dubius",3,"MRPR CPL19 rel 1",2024
"1807","Tragopogon dubius",3,"WWRP Italy Moraine Rel",2024
"1808","Trifolium pratense",3,"LHHL4 Rel",2024
"1809","Trifolium pratense",3,"LHPP rel 2",2024
"1810","Trifolium pratense",3,"MRPR C",2024
"1811","Trifolium pratense",3,"MRPR Rel 2",2024
"1812","Trifolium pratense",3,"MRPR Rel 3",2024
"1813","Trifolium pratense",3,"MRPR TB Rel 2",2024
"1814","Trifolium pratense",3,"TCP Lakeshore Rel 1",2024
"1815","Trifolium pratense",3,"TCP Lakeshore Rel 2",2024
"1816","Trifolium pratense",3,"WWRP RCG unit 5 rel",2024
"1817","Trifolium pratense",3,"WWRP Rel 2",2024
"1818","Trifolium pratense",3,"WWRP Rel 3",2024
"1819","Trifolium pratense",3,"WWRP Rel 4",2024
"1820","Trifolium repens",3,"MRPR C",2024
"1821","Trillium sp",3,"LHJL 1",2024
"1822","Trillium sp.",3,"WWRP WL Rel",2024
"1823","Triosteum aurantiacum",3,"LBRP  Rel 3",2024
"1824","Triosteum perfoliatum",3,"MRPR CPL19 rel 1",2024
"1825","Triticum aestivum",3,"MRPR TB Rel 2",2024
"1826","Typha angustifolia",0.5,"LHTS 1",2024
"1827","Typha latifolia",3,"LHTS 1",2024
"1828","Ulmus americana",3,"LBRP R",2024
"1829","Ulmus americana",37.5,"LHDL rel 1-6",2024
"1830","Ulmus americana",15,"LHHL1 Rel",2024
"1831","Ulmus americana",3,"LHHL2 Rel",2024
"1832","Ulmus americana",3,"LHHL4 Rel",2024
"1833","Ulmus americana",0.5,"LHJL 1",2024
"1834","Ulmus americana",15,"LHSP 1-1",2024
"1835","Ulmus americana",15,"LHTS 1",2024
"1836","Ulmus americana",15,"MRPR C",2024
"1837","Ulmus americana",3,"MRPR Rel 2",2024
"1838","Ulmus americana",37.5,"MRPR Rel 3",2024
"1839","Ulmus americana",37.5,"SLCW Releve 1",2024
"1840","Ulmus americana",15,"SLPR 1",2024
"1841","Ulmus americana",3,"SLPR B",2024
"1842","Ulmus americana",15,"SLPR Rel 2",2024
"1843","Ulmus americana",37.5,"South Creek Releve 2",2024
"1844","Ulmus americana",0.5,"WWRP Rel 3",2024
"1845","Ulmus americana",3,"WWRP WL Rel",2024
"1846","Ulmus pumila",3,"LBRP Rel 8",2024
"1847","Ulmus pumila",3,"LHPP rel 1",2024
"1848","Ulmus pumila",0.5,"SLPR B",2024
"1849","Ulmus pumila",3,"South Creek Releve 1",2024
"1850","Ulmus pumila",0.5,"WWRP Italy Moraine Rel",2024
"1851","Ulmus pumila",3,"WWRP Rel 2",2024
"1852","Ulmus pumila",0.5,"WWRP Rel 3",2024
"1853","Ulmus pumila",0.5,"WWRP Rel 4",2024
"1854","Ulmus rubra",15,"SLSBWL rel 1",2024
"1855","Unknown forb",0.5,"WWRP Italy Moraine Rel",2024
"1856","Unknown grass 1",3,"LBRP R",2024
"1857","Unknown grass 1",3,"SLPR Rel 2",2024
"1858","Urtica dioica",3,"LBRP R",2024
"1859","Urtica dioica",3,"LHTS 1",2024
"1860","Urtica dioica",3,"MRPR TB Rel 2",2024
"1861","Urtica dioica",3,"SLPR 1",2024
"1862","Urtica dioica",3,"SLPR Rel 2",2024
"1863","Urtica dioica",3,"WWRP RCG unit 4 Rel",2024
"1864","Urtica dioica",3,"WWRP WL Rel",2024
"1865","Uvularia grandiflora",3,"LHHL1 Rel",2024
"1866","Uvularia grandiflora",3,"SLCW Releve 1",2024
"1867","Uvularia sessilifolia",3,"LHHL1 Rel",2024
"1868","Uvularia sessilifolia",3,"LHJL 1",2024
"1869","Vaccinium angustifolium",3,"LHDL rel 2-2",2024
"1870","Verbascum thapsus",3,"LBRP Rel 8",2024
"1871","Verbascum thapsus",3,"LHDL rel 1-6",2024
"1872","Verbascum thapsus",0.5,"LHHL 5",2024
"1873","Verbascum thapsus",0.5,"LHHL1 Rel",2024
"1874","Verbascum thapsus",3,"LHHL4 Rel",2024
"1875","Verbascum thapsus",3,"LHPP rel 1",2024
"1876","Verbascum thapsus",3,"LHPP rel 2",2024
"1877","Verbascum thapsus",3,"MRPR C",2024
"1878","Verbascum thapsus",3,"MRPR Rel 2",2024
"1879","Verbascum thapsus",3,"MRPR Rel 3",2024
"1880","Verbascum thapsus",0.5,"SLSBWL rel 1",2024
"1881","Verbascum thapsus",0.5,"WWRP Italy Moraine Rel",2024
"1882","Verbascum thapsus",3,"WWRP Rel 2",2024
"1883","Verbascum thapsus",3,"WWRP Rel 4",2024
"1884","Verbena hastata",3,"LBRP  Rel 3",2024
"1885","Verbena hastata",3,"LHHL1 Rel",2024
"1886","Verbena hastata",3,"TCP Lakeshore Rel 2",2024
