"","scientific_name","common_name","x3","physiognamy","mn_nativity","mnwi","rarity_status","id","cc","cc_range","x12","midpoint_cc","p","p_c","releveCode","releveyear","releveSite"
"1741","Gentiana andrewsii","bottle gentian",6,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.0173913043478261,0.104347826086957,"WWBW Rel2023","2023","WWBW Rel"
"1742","Pycnanthemum virginianum","Virginia mountain mint",6,"H","Native","FACW+","0",NA,1,">1-5%",3,3,0.0173913043478261,0.104347826086957,"WWBW Rel2023","2023","WWBW Rel"
"1743","Geum aleppicum",NA,3,"H","Native","FAC+","0",NA,NA,">1-5%",3,3,0.0173913043478261,0.0521739130434783,"WWBW Rel2023","2023","WWBW Rel"
"1744","Viola sp.",NA,4,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0173913043478261,0.0695652173913043,"WWBW Rel2023","2023","WWBW Rel"
"1745","Galium triflorum",NA,4,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.0173913043478261,0.0695652173913043,"WWBW Rel2023","2023","WWBW Rel"
"1746","Lycopus americanus","cut-leaved bugleweed",4,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0173913043478261,0.0695652173913043,"WWBW Rel2023","2023","WWBW Rel"
"1747","Amphicarpaea bracteata","hog peanut",2,"H","Native","FAC","0",NA,1,">1-5%",3,3,0.0173913043478261,0.0347826086956522,"WWBW Rel2023","2023","WWBW Rel"
"1748","Persicaria sagittata","arrow-leaved tearthumb",4,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0173913043478261,0.0695652173913043,"WWBW Rel2023","2023","WWBW Rel"
"1749","Helianthus grosseserratus","sawtooth sunflower",3,"H","Native","FACW-","0",NA,1,">1-5%",3,3,0.0173913043478261,0.0521739130434783,"WWBW Rel2023","2023","WWBW Rel"
"1750","Achillea millefolium","common yarrow",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0173913043478261,0.0173913043478261,"WWBW Rel2023","2023","WWBW Rel"
"1751","Lycopus uniflorus","northern bugleweed",5,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0173913043478261,0.0869565217391304,"WWBW Rel2023","2023","WWBW Rel"
"1752","Agrimonia pubescens","downy agrimony",5,"H","Native","NA","0",NA,NA,">1-5%",3,3,0.0173913043478261,0.0869565217391304,"WWBW Rel2023","2023","WWBW Rel"
"1753","Calystegia sepium","hedge bindweed",1,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.0173913043478261,0.0173913043478261,"WWBW Rel2023","2023","WWBW Rel"
"1754","Teucrium canadense","germander",4,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0173913043478261,0.0695652173913043,"WWBW Rel2023","2023","WWBW Rel"
"1755","Chelone glabra","white turtlehead",7,"H","Native","OBL","0",NA,1,">1-5%",3,3,0.0173913043478261,0.121739130434783,"WWBW Rel2023","2023","WWBW Rel"
"1756","Eupatorium perfoliatum","common boneset",4,"H","Native","[FACW+]","0",NA,NA,">1-5%",3,3,0.0173913043478261,0.0695652173913043,"WWBW Rel2023","2023","WWBW Rel"
"1757","Lathyrus sp.",NA,6,NA,NA,NA,NA,NA,NA,">0-1%",0.5,0.5,0.00289855072463768,0.0173913043478261,"WWBW Rel2023","2023","WWBW Rel"
"1758","Agrostis gigantea","redtop",0,"G","Introduced","[FACW]","0",NA,1,">1-5%",3,3,0.0983606557377049,0,"WWBW Rel2023","2023","WWBW Rel"
"1759","Carex pellita","woolly sedge",4,"G","Native","[OBL]","0",NA,NA,">1-5%",3,3,0.0983606557377049,0.39344262295082,"WWBW Rel2023","2023","WWBW Rel"
"1760","Carex stipata",NA,2,"G","Native","OBL","0",NA,1,">1-5%",3,3,0.0983606557377049,0.19672131147541,"WWBW Rel2023","2023","WWBW Rel"
"1761","Poa sp.",NA,0,"G",NA,NA,NA,NA,1,">1-5%",3,3,0.0983606557377049,0,"WWBW Rel2023","2023","WWBW Rel"
"1762","Bromus ciliatus","fringed brome",6,"G","Native","[FACW]","0",NA,1,">1-5%",3,3,0.0983606557377049,0.590163934426229,"WWBW Rel2023","2023","WWBW Rel"
"1763","Carex cristatella","crested sedge",3,"G","Native","FACW+","0",NA,NA,">1-5%",3,3,0.0983606557377049,0.295081967213115,"WWBW Rel2023","2023","WWBW Rel"
"1764","Leersia oryzoides","rice cut grass",3,"G","Native","OBL","0",NA,NA,">1-5%",3,3,0.0983606557377049,0.295081967213115,"WWBW Rel2023","2023","WWBW Rel"
"1765","Phalaris arundinacea","reed canary grass",0,"G","Introduced","FACW+","0",NA,1,">1-5%",3,3,0.0983606557377049,0,"WWBW Rel2023","2023","WWBW Rel"
"1766","Elymus repens","quackgrass",0,"G","Introduced","[FACU]","0",NA,NA,">1-5%",3,3,0.0983606557377049,0,"WWBW Rel2023","2023","WWBW Rel"
"1767","Scirpus atrovirens","dark green bulrush",4,"G","Native","OBL","0",NA,NA,">0-1%",0.5,0.5,0.0163934426229508,0.0655737704918033,"WWBW Rel2023","2023","WWBW Rel"
"1768","Juncus dudleyi","Dudley's rush",3,"G","Native","[FAC]","0",NA,NA,">1-5%",3,3,0.0983606557377049,0.295081967213115,"WWBW Rel2023","2023","WWBW Rel"
"1769","Exotic honeysuckle spp.",NA,0,"D","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.0697674418604651,0,"WWRP Rel 22023","2023","WWRP Rel 2"
"1770","Acer negundo","box elder",1,"D","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0697674418604651,0.0697674418604651,"WWRP Rel 22023","2023","WWRP Rel 2"
"1771","Prunus americana","wild plum",3,"D","Native","UPL","0",NA,1,">1-5%",3,3,0.0697674418604651,0.209302325581395,"WWRP Rel 22023","2023","WWRP Rel 2"
"1772","Ulmus pumila","Siberian elm",0,"D","Introduced","UPL","0",NA,NA,">1-5%",3,3,0.0697674418604651,0,"WWRP Rel 22023","2023","WWRP Rel 2"
"1773","Rosa arkansana","prairie rose",5,"D","Native","FACU","0",NA,2,">5-25%",15,15,0.348837209302326,1.74418604651163,"WWRP Rel 22023","2023","WWRP Rel 2"
"1774","Zanthoxylum americanum","prickly ash",3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0697674418604651,0.209302325581395,"WWRP Rel 22023","2023","WWRP Rel 2"
"1775","Rhus glabra","smooth sumac",2,"D","Native","NA","0",NA,NA,">1-5%",3,3,0.0697674418604651,0.13953488372093,"WWRP Rel 22023","2023","WWRP Rel 2"
"1776","Rubus occidentalis","black raspberry",2,"D","Native","NA","0",NA,NA,">1-5%",3,3,0.0697674418604651,0.13953488372093,"WWRP Rel 22023","2023","WWRP Rel 2"
"1777","Viburnum lentago","nannyberry",4,"D","Native","FAC+","0",NA,NA,">0-1%",0.5,0.5,0.0116279069767442,0.0465116279069767,"WWRP Rel 22023","2023","WWRP Rel 2"
"1778","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0697674418604651,0,"WWRP Rel 22023","2023","WWRP Rel 2"
"1779","Rubus idaeus",NA,3,"D","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.0116279069767442,0.0348837209302326,"WWRP Rel 22023","2023","WWRP Rel 2"
"1780","Prunus serotina","black cherry",4,"D","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.0697674418604651,0.27906976744186,"WWRP Rel 22023","2023","WWRP Rel 2"
"1781","Vicia americana","American vetch",4,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00552486187845304,0.0220994475138122,"WWRP Rel 22023","2023","WWRP Rel 2"
"1782","Celastrus scandens","climbing bittersweet",3,"C","Native","FACU*","0",NA,NA,">1-5%",3,3,0.0331491712707182,0.0994475138121547,"WWRP Rel 22023","2023","WWRP Rel 2"
"1783","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0331491712707182,0.0331491712707182,"WWRP Rel 22023","2023","WWRP Rel 2"
"1784","Apocynum cannabinum","American hemp",3,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.0331491712707182,0.0994475138121547,"WWRP Rel 22023","2023","WWRP Rel 2"
"1785","Agastache foeniculum","blue giant hyssop",6,"H","Native","NA","0",NA,2,">5-25%",15,15,0.165745856353591,0.994475138121547,"WWRP Rel 22023","2023","WWRP Rel 2"
"1786","Toxicodendron rydbergii","western poison ivy",1,"D","Native","FAC","0",NA,2,">5-25%",15,15,0.165745856353591,0.165745856353591,"WWRP Rel 22023","2023","WWRP Rel 2"
"1787","Monarda fistulosa","wild bergamot",3,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0331491712707182,0.0994475138121547,"WWRP Rel 22023","2023","WWRP Rel 2"
"1788","Torilis japonica","Japanese Hedge Parsley",0,"H","Introduced","NA","0",NA,NA,">0-1%",0.5,0.5,0.00552486187845304,0,"WWRP Rel 22023","2023","WWRP Rel 2"
"1789","Artemisia dracunculus","tarragon",7,"H","Native","NA","0",NA,2,">5-25%",15,15,0.165745856353591,1.16022099447514,"WWRP Rel 22023","2023","WWRP Rel 2"
"1790","Melilotus sp.",NA,0,"H","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.0331491712707182,0,"WWRP Rel 22023","2023","WWRP Rel 2"
"1791","Achillea millefolium","common yarrow",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0331491712707182,0.0331491712707182,"WWRP Rel 22023","2023","WWRP Rel 2"
"1792","Symphyotrichum ericoides","heath aster",4,"H","Native","[FAC-]","0",NA,1,">1-5%",3,3,0.0331491712707182,0.132596685082873,"WWRP Rel 22023","2023","WWRP Rel 2"
"1793","Silene antirrhina","sleepy catchfly",2,"H","Native","NA","0",NA,NA,">1-5%",3,3,0.0331491712707182,0.0662983425414365,"WWRP Rel 22023","2023","WWRP Rel 2"
"1794","Artemisia ludoviciana",NA,3,"H","Native","UPL","0",NA,NA,">1-5%",3,3,0.0331491712707182,0.0994475138121547,"WWRP Rel 22023","2023","WWRP Rel 2"
"1795","Maianthemum stellatum","starry false Solomon's seal",5,"H","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.0331491712707182,0.165745856353591,"WWRP Rel 22023","2023","WWRP Rel 2"
"1796","Drymocallis arguta","prairie cinquefoil",7,"H","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00552486187845304,0.0386740331491713,"WWRP Rel 22023","2023","WWRP Rel 2"
"1797","Anemone cylindrica","long-headed thimbleweed",6,"H","Native","NA","0",NA,NA,">1-5%",3,3,0.0331491712707182,0.198895027624309,"WWRP Rel 22023","2023","WWRP Rel 2"
"1798","Silene latifolia","white campion",0,"H","Introduced","NA","0",NA,NA,">0-1%",0.5,0.5,0.00552486187845304,0,"WWRP Rel 22023","2023","WWRP Rel 2"
"1799","Taraxacum officinale","common dandelion",0,"H","Introduced","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00552486187845304,0,"WWRP Rel 22023","2023","WWRP Rel 2"
"1800","Symphyotrichum pilosum","awl aster",1,"H","Native","FACU","W",NA,NA,">1-5%",3,3,0.0331491712707182,0.0331491712707182,"WWRP Rel 22023","2023","WWRP Rel 2"
"1801","Erigeron annuus","annual fleabane",0,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0331491712707182,0,"WWRP Rel 22023","2023","WWRP Rel 2"
"1802","Solidago gigantea","giant goldenrod",3,"H","Native","FACW","0",NA,NA,">0-1%",0.5,0.5,0.00552486187845304,0.0165745856353591,"WWRP Rel 22023","2023","WWRP Rel 2"
"1803","Agrimonia pubescens","downy agrimony",5,"H","Native","NA","0",NA,NA,">1-5%",3,3,0.0331491712707182,0.165745856353591,"WWRP Rel 22023","2023","WWRP Rel 2"
"1804","Asclepias syriaca","common milkweed",1,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00552486187845304,0.00552486187845304,"WWRP Rel 22023","2023","WWRP Rel 2"
"1805","Carex brevior",NA,3,"G","Native","FAC","0",NA,NA,">1-5%",3,3,0.0512820512820513,0.153846153846154,"WWRP Rel 22023","2023","WWRP Rel 2"
"1806","Bromus inermis","smooth brome",0,"G","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0512820512820513,0,"WWRP Rel 22023","2023","WWRP Rel 2"
"1807","Poa pratensis","Kentucky bluegrass",0,"G","Introduced","FAC","0",NA,NA,">1-5%",3,3,0.0512820512820513,0,"WWRP Rel 22023","2023","WWRP Rel 2"
"1808","Carex sp.",NA,3,"G","Native",NA,"0",NA,1,">1-5%",3,3,0.0512820512820513,0.153846153846154,"WWRP Rel 22023","2023","WWRP Rel 2"
"1809","Dichanthelium oligosanthes","Scribner's panic grass",3,"G","Native","FACU","0",NA,1,">1-5%",3,3,0.0512820512820513,0.153846153846154,"WWRP Rel 22023","2023","WWRP Rel 2"
"1810","Bromus sp.",NA,0,"G",NA,NA,NA,NA,3,">25-50%",37.5,37.5,0.641025641025641,0,"WWRP Rel 22023","2023","WWRP Rel 2"
"1811","Andropogon gerardii","big bluestem",4,"G","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0512820512820513,0.205128205128205,"WWRP Rel 22023","2023","WWRP Rel 2"
"1812","Carex sp. 2",NA,3,"G","Native",NA,NA,NA,NA,">1-5%",3,3,0.0512820512820513,0.153846153846154,"WWRP Rel 22023","2023","WWRP Rel 2"
"1813","Zanthoxylum americanum","prickly ash",3,"D","Native","FACU","0",NA,2,">5-25%",15,15,0.245901639344262,0.737704918032787,"WWRP Rel 32023","2023","WWRP Rel 3"
"1814","Prunus americana","wild plum",3,"D","Native","UPL","0",NA,NA,">1-5%",3,3,0.0491803278688525,0.147540983606557,"WWRP Rel 32023","2023","WWRP Rel 3"
"1815","Symphoricarpos occidentalis","wolfberry",5,"D","Native","UPL","0",NA,2,">5-25%",15,15,0.245901639344262,1.22950819672131,"WWRP Rel 32023","2023","WWRP Rel 3"
"1816","Cornus racemosa","gray dogwood",2,"D","Native","[FACW-]","0",NA,NA,">1-5%",3,3,0.0491803278688525,0.0983606557377049,"WWRP Rel 32023","2023","WWRP Rel 3"
"1817","Betula papyrifera","paper birch",3,"D","Native","[FACU+]","0",NA,NA,">1-5%",3,3,0.0491803278688525,0.147540983606557,"WWRP Rel 32023","2023","WWRP Rel 3"
"1818","Prunus serotina","black cherry",4,"D","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.0491803278688525,0.19672131147541,"WWRP Rel 32023","2023","WWRP Rel 3"
"1819","Rubus idaeus",NA,3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0491803278688525,0.147540983606557,"WWRP Rel 32023","2023","WWRP Rel 3"
"1820","Rubus occidentalis","black raspberry",2,"D","Native","NA","0",NA,NA,">1-5%",3,3,0.0491803278688525,0.0983606557377049,"WWRP Rel 32023","2023","WWRP Rel 3"
"1821","Fraxinus pennsylvanica","green ash",2,"D","Native","FACW","0",NA,NA,">0-1%",0.5,0.5,0.00819672131147541,0.0163934426229508,"WWRP Rel 32023","2023","WWRP Rel 3"
"1822","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0491803278688525,0,"WWRP Rel 32023","2023","WWRP Rel 3"
"1823","Ulmus americana","American elm",3,"D","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0491803278688525,0.147540983606557,"WWRP Rel 32023","2023","WWRP Rel 3"
"1824","Rosa arkansana","prairie rose",5,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0491803278688525,0.245901639344262,"WWRP Rel 32023","2023","WWRP Rel 3"
"1825","Quercus ellipsoidalis","northern pin oak",5,"D","Native","NA","0",NA,NA,">0-1%",0.5,0.5,0.00819672131147541,0.0409836065573771,"WWRP Rel 32023","2023","WWRP Rel 3"
"1826","Vitis riparia","wild grape",2,"C","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0491803278688525,0.0983606557377049,"WWRP Rel 32023","2023","WWRP Rel 3"
"1827","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,3,">25-50%",37.5,37.5,0.315126050420168,0.315126050420168,"WWRP Rel 32023","2023","WWRP Rel 3"
"1828","Asclepias syriaca","common milkweed",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.0252100840336134,"WWRP Rel 32023","2023","WWRP Rel 3"
"1829","Symphyotrichum lanceolatum","panicled aster",5,"H","Native","[FACW]","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.126050420168067,"WWRP Rel 32023","2023","WWRP Rel 3"
"1830","Toxicodendron rydbergii","western poison ivy",1,"D","Native","FAC","0",NA,2,">5-25%",15,15,0.126050420168067,0.126050420168067,"WWRP Rel 32023","2023","WWRP Rel 3"
"1831","Helianthus tuberosus","Jerusalem artichoke",2,"H","Native","FAC","0",NA,1,">1-5%",3,3,0.0252100840336134,0.0504201680672269,"WWRP Rel 32023","2023","WWRP Rel 3"
"1832","Monarda fistulosa","wild bergamot",3,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0252100840336134,0.0756302521008403,"WWRP Rel 32023","2023","WWRP Rel 3"
"1833","Symphyotrichum ericoides","heath aster",4,"H","Native","[FAC-]","0",NA,1,">1-5%",3,3,0.0252100840336134,0.100840336134454,"WWRP Rel 32023","2023","WWRP Rel 3"
"1834","Artemisia ludoviciana",NA,3,"H","Native","UPL","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.0756302521008403,"WWRP Rel 32023","2023","WWRP Rel 3"
"1835","Galium triflorum",NA,4,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.100840336134454,"WWRP Rel 32023","2023","WWRP Rel 3"
"1836","Ratibida pinnata","gray-headed coneflower",4,"H","Native","NA","0",NA,1,">1-5%",3,3,0.0252100840336134,0.100840336134454,"WWRP Rel 32023","2023","WWRP Rel 3"
"1837","Heliopsis helianthoides",NA,5,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.126050420168067,"WWRP Rel 32023","2023","WWRP Rel 3"
"1838","Cirsium discolor","field thistle",4,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.100840336134454,"WWRP Rel 32023","2023","WWRP Rel 3"
"1839","Fragaria virginiana","common strawberry",2,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.0504201680672269,"WWRP Rel 32023","2023","WWRP Rel 3"
"1840","Oxalis stricta","yellow wood sorrel",0,"H","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.0252100840336134,0,"WWRP Rel 32023","2023","WWRP Rel 3"
"1841","Vicia americana","American vetch",4,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00420168067226891,0.0168067226890756,"WWRP Rel 32023","2023","WWRP Rel 3"
"1842","Desmodium glutinosum","pointed-leaved tick trefoil",6,"H","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00420168067226891,0.0252100840336134,"WWRP Rel 32023","2023","WWRP Rel 3"
"1843","Scrophularia lanceolata","lance-leaved figwort",4,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.100840336134454,"WWRP Rel 32023","2023","WWRP Rel 3"
"1844","Achillea millefolium","common yarrow",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.0252100840336134,"WWRP Rel 32023","2023","WWRP Rel 3"
"1845","Euphorbia corollata",NA,4,"H","Native","NA","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.100840336134454,"WWRP Rel 32023","2023","WWRP Rel 3"
"1846","Astragalus canadensis","Canada milk-vetch",5,"H","Native","[FAC+]","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.126050420168067,"WWRP Rel 32023","2023","WWRP Rel 3"
"1847","Lactuca biennis","biennial blue lettuce",3,"H","Native","FAC","0",NA,NA,">0-1%",0.5,0.5,0.00420168067226891,0.0126050420168067,"WWRP Rel 32023","2023","WWRP Rel 3"
"1848","Solidago rigida","stiff goldenrod",5,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.126050420168067,"WWRP Rel 32023","2023","WWRP Rel 3"
"1849","Torilis japonica","Japanese Hedge Parsley",0,"H","Introduced","NA","0",NA,NA,">1-5%",3,3,0.0252100840336134,0,"WWRP Rel 32023","2023","WWRP Rel 3"
"1850","Solidago gigantea","giant goldenrod",3,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.0756302521008403,"WWRP Rel 32023","2023","WWRP Rel 3"
"1851","Tragopogon dubius","yellow goat's beard",0,"H","Introduced","NA","0",NA,NA,">0-1%",0.5,0.5,0.00420168067226891,0,"WWRP Rel 32023","2023","WWRP Rel 3"
"1852","Anemone cylindrica","long-headed thimbleweed",6,"H","Native","NA","0",NA,NA,">0-1%",0.5,0.5,0.00420168067226891,0.0252100840336134,"WWRP Rel 32023","2023","WWRP Rel 3"
"1853","Asclepias tuberosa",NA,6,"H","Native","NA","0",NA,NA,">0-1%",0.5,0.5,0.00420168067226891,0.0252100840336134,"WWRP Rel 32023","2023","WWRP Rel 3"
"1854","Agrimonia pubescens","downy agrimony",5,"H","Native","NA","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.126050420168067,"WWRP Rel 32023","2023","WWRP Rel 3"
"1855","Taraxacum officinale","common dandelion",0,"H","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0252100840336134,0,"WWRP Rel 32023","2023","WWRP Rel 3"
"1856","Lactuca canadensis","Canada wild lettuce",2,"H","Native","FACU+","0",NA,NA,">0-1%",0.5,0.5,0.00420168067226891,0.00840336134453781,"WWRP Rel 32023","2023","WWRP Rel 3"
"1857","Phalaris arundinacea","reed canary grass",0,"G","Introduced","FACW+","0",NA,3,">25-50%",37.5,37.5,0.572519083969466,0,"WWRP Rel 32023","2023","WWRP Rel 3"
"1858","Carex pensylvanica","Pennsylvania sedge",3,"G","Native","NA","0",NA,2,">5-25%",15,15,0.229007633587786,0.687022900763359,"WWRP Rel 32023","2023","WWRP Rel 3"
"1859","Phleum pratense",NA,0,"G","Introduced","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00763358778625954,0,"WWRP Rel 32023","2023","WWRP Rel 3"
"1860","Bromus inermis","smooth brome",0,"G","Introduced","FACU","0",NA,1,">1-5%",3,3,0.0458015267175573,0,"WWRP Rel 32023","2023","WWRP Rel 3"
"1861","Carex brevior",NA,3,"G","Native","FAC","0",NA,NA,">1-5%",3,3,0.0458015267175573,0.137404580152672,"WWRP Rel 32023","2023","WWRP Rel 3"
"1862","Elymus repens","quackgrass",0,"G","Introduced","[FACU]","0",NA,NA,">1-5%",3,3,0.0458015267175573,0,"WWRP Rel 32023","2023","WWRP Rel 3"
"1863","Bromus sp.",NA,0,"G",NA,NA,NA,NA,NA,">1-5%",3,3,0.0458015267175573,0,"WWRP Rel 32023","2023","WWRP Rel 3"
"1864","Agrostis gigantea","redtop",0,"G","Introduced","[FACW]","0",NA,NA,">0-1%",0.5,0.5,0.00763358778625954,0,"WWRP Rel 32023","2023","WWRP Rel 3"
"1865","Juniperus virginiana",NA,3,"E","Native","FACU","0",NA,2,">5-25%",15,15,0.476190476190476,1.42857142857143,"WWRP Rel 42023","2023","WWRP Rel 4"
"1866","Populus tremuloides","quaking aspen",2,"D","Native","[FAC]","0",NA,NA,">1-5%",3,3,0.0952380952380952,0.19047619047619,"WWRP Rel 42023","2023","WWRP Rel 4"
"1867","Ulmus pumila","Siberian elm",0,"D","Introduced","UPL","0",NA,NA,">1-5%",3,3,0.0952380952380952,0,"WWRP Rel 42023","2023","WWRP Rel 4"
"1868","Rhus glabra","smooth sumac",2,"D","Native","NA","0",NA,NA,">1-5%",3,3,0.0952380952380952,0.19047619047619,"WWRP Rel 42023","2023","WWRP Rel 4"
"1869","Zanthoxylum americanum","prickly ash",3,"D","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.0158730158730159,0.0476190476190476,"WWRP Rel 42023","2023","WWRP Rel 4"
"1870","Juglans nigra","black walnut",4,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0952380952380952,0.380952380952381,"WWRP Rel 42023","2023","WWRP Rel 4"
"1871","Exotic honeysuckle spp.",NA,0,"D","Introduced",NA,"0",NA,NA,">0-1%",0.5,0.5,0.0158730158730159,0,"WWRP Rel 42023","2023","WWRP Rel 4"
"1872","Acer ginnala","amur maple",0,"D","Introduced","NA","0",NA,NA,">1-5%",3,3,0.0952380952380952,0,"WWRP Rel 42023","2023","WWRP Rel 4"
"1873","Parthenocissus sp.",NA,2,"C","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.0158730158730159,0.0317460317460317,"WWRP Rel 42023","2023","WWRP Rel 4"
"1874","Liatris punctata",NA,7,"H","Native","NA","0",NA,1,">1-5%",3,3,0.0441176470588235,0.308823529411765,"WWRP Rel 42023","2023","WWRP Rel 4"
"1875","Potentilla recta","rough-fruited cinquefoil",0,"H","Introduced","NA","0",NA,NA,">1-5%",3,3,0.0441176470588235,0,"WWRP Rel 42023","2023","WWRP Rel 4"
"1876","Lithospermum incisum","narrow-leaved puccoon",8,"H","Native","NA","0",NA,NA,">1-5%",3,3,0.0441176470588235,0.352941176470588,"WWRP Rel 42023","2023","WWRP Rel 4"
"1877","Asclepias verticillata","whorled milkweed",2,"H","Native","FACU","0",NA,2,">5-25%",15,15,0.220588235294118,0.441176470588235,"WWRP Rel 42023","2023","WWRP Rel 4"
"1878","Silene csereii","smooth catchfly",0,"H","Introduced","NA","0",NA,NA,">1-5%",3,3,0.0441176470588235,0,"WWRP Rel 42023","2023","WWRP Rel 4"
"1879","Ambrosia artemisiifolia","common ragweed",0,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0441176470588235,0,"WWRP Rel 42023","2023","WWRP Rel 4"
"1880","Artemisia campestris",NA,4,"H","Native","UPL","0",NA,NA,">1-5%",3,3,0.0441176470588235,0.176470588235294,"WWRP Rel 42023","2023","WWRP Rel 4"
"1881","Verbena stricta","hoary vervain",3,"H","Native","NA","0",NA,NA,">1-5%",3,3,0.0441176470588235,0.132352941176471,"WWRP Rel 42023","2023","WWRP Rel 4"
"1882","Symphyotrichum oblongifolium","aromatic aster",6,"H","Native","NA","0",NA,1,">1-5%",3,3,0.0441176470588235,0.264705882352941,"WWRP Rel 42023","2023","WWRP Rel 4"
"1883","Euphorbia corollata",NA,4,"H","Native","NA","0",NA,NA,">1-5%",3,3,0.0441176470588235,0.176470588235294,"WWRP Rel 42023","2023","WWRP Rel 4"
"1884","Mirabilis nyctaginea","heart-leaved four o'clock",1,"H","Native","UPL","0",NA,NA,">1-5%",3,3,0.0441176470588235,0.0441176470588235,"WWRP Rel 42023","2023","WWRP Rel 4"
"1885","Euphorbia maculata","prostrate hairy spurge",0,"H","Native","[FACU-]","0",NA,NA,">1-5%",3,3,0.0441176470588235,0,"WWRP Rel 42023","2023","WWRP Rel 4"
"1886","Anemone patens","pasqueflower",7,"H","Native","NA","0",NA,NA,">0-1%",0.5,0.5,0.00735294117647059,0.0514705882352941,"WWRP Rel 42023","2023","WWRP Rel 4"
"1887","Chenopodium album","white lamb's quarters",0,"H","Introduced","FAC-","0",NA,NA,">1-5%",3,3,0.0441176470588235,0,"WWRP Rel 42023","2023","WWRP Rel 4"
"1888","Verbascum thapsus","common mullein",0,"H","Introduced","UPL","0",NA,NA,">1-5%",3,3,0.0441176470588235,0,"WWRP Rel 42023","2023","WWRP Rel 4"
"1889","Amorpha canescens","leadplant",7,"D","Native","NA","0",NA,NA,">1-5%",3,3,0.0441176470588235,0.308823529411765,"WWRP Rel 42023","2023","WWRP Rel 4"
"1890","Solidago nemoralis","gray goldenrod",4,"H","Native","NA","0",NA,NA,">0-1%",0.5,0.5,0.00735294117647059,0.0294117647058824,"WWRP Rel 42023","2023","WWRP Rel 4"
