"","scientific_name","common_name","x3","physiognamy","mn_nativity","mnwi","rarity_status","id","cc","cc_range","x12","midpoint_cc","p","p_c","releveCode","releveyear","releveSite"
"1144","Stachys palustris","woundwort",4,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0288461538461538,0.115384615384615,"WWBW2022","2022","WWBW"
"1145","Persicaria sagittata","arrow-leaved tearthumb",4,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0288461538461538,0.115384615384615,"WWBW2022","2022","WWBW"
"1146","Achillea millefolium","common yarrow",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0288461538461538,0.0288461538461538,"WWBW2022","2022","WWBW"
"1147","Eutrochium maculatum","spotted Joe pye weed",4,"H","Native","OBL","0",NA,1,">1-5%",3,3,0.0288461538461538,0.115384615384615,"WWBW2022","2022","WWBW"
"1148","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0288461538461538,0.0288461538461538,"WWBW2022","2022","WWBW"
"1149","Onoclea sensibilis","sensitive fern",4,"H","Native","FACW","0",NA,1,">1-5%",3,3,0.0288461538461538,0.115384615384615,"WWBW2022","2022","WWBW"
"1150","Galium asprellum","rough bedstraw",6,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0288461538461538,0.173076923076923,"WWBW2022","2022","WWBW"
"1151","Viola sp.",NA,4,"H","Native",NA,NA,NA,NA,">1-5%",3,3,0.0288461538461538,0.115384615384615,"WWBW2022","2022","WWBW"
"1152","Monarda fistulosa","wild bergamot",3,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0288461538461538,0.0865384615384615,"WWBW2022","2022","WWBW"
"1153","Cf. Lobelia sp.",NA,NA,NA,NA,NA,NA,NA,NA,">1-5%",3,3,0.0288461538461538,NA,"WWBW2022","2022","WWBW"
"1154","Chelone glabra","white turtlehead",7,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0288461538461538,0.201923076923077,"WWBW2022","2022","WWBW"
"1155","Helianthus grosseserratus","sawtooth sunflower",3,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0288461538461538,0.0865384615384615,"WWBW2022","2022","WWBW"
"1156","Pedicularis lanceolata","swamp lousewort",8,"H","Native","FACW+","0",NA,NA,">0-1%",0.5,0.5,0.00480769230769231,0.0384615384615385,"WWBW2022","2022","WWBW"
"1157","Agrostis gigantea","redtop",0,"G","Introduced","[FACW]","0",NA,1,">1-5%",3,3,0.0666666666666667,0,"WWBW2022","2022","WWBW"
"1158","Bromus ciliatus","fringed brome",6,"G","Native","[FACW]","0",NA,2,">5-25%",15,15,0.333333333333333,2,"WWBW2022","2022","WWBW"
"1159","Scirpus atrovirens s.s.","dark green bulrush",4,"G","Native","OBL","0",NA,NA,">1-5%",3,3,0.0666666666666667,0.266666666666667,"WWBW2022","2022","WWBW"
"1160","Juncus tenuis","path rush",1,"G","Native","FAC","0",NA,NA,">1-5%",3,3,0.0666666666666667,0.0666666666666667,"WWBW2022","2022","WWBW"
"1161","Carex stipata",NA,2,"G","Native","OBL","0",NA,NA,">1-5%",3,3,0.0666666666666667,0.133333333333333,"WWBW2022","2022","WWBW"
"1162","Elymus repens","quackgrass",0,"G","Introduced","[FACU]","0",NA,NA,">1-5%",3,3,0.0666666666666667,0,"WWBW2022","2022","WWBW"
"1163","Poa pratensis","Kentucky bluegrass",0,"G","Introduced","FAC","0",NA,NA,">1-5%",3,3,0.0666666666666667,0,"WWBW2022","2022","WWBW"
"1164","Phalaris arundinacea","reed canary grass",0,"G","Introduced","FACW+","0",NA,NA,">1-5%",3,3,0.0666666666666667,0,"WWBW2022","2022","WWBW"
"1165","Carex cristatella","crested sedge",3,"G","Native","FACW+","0",NA,NA,">1-5%",3,3,0.0666666666666667,0.2,"WWBW2022","2022","WWBW"
"1166","Carex pellita","woolly sedge",4,"G","Native","[OBL]","0",NA,NA,">1-5%",3,3,0.0666666666666667,0.266666666666667,"WWBW2022","2022","WWBW"
"1167","Carex granularis","granular sedge",3,"G","Native","FACW+","0",NA,NA,">1-5%",3,3,0.0666666666666667,0.2,"WWBW2022","2022","WWBW"
"1168","Zanthoxylum americanum","prickly ash",3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0526315789473684,0.157894736842105,"WWRP22022","2022","WWRP2"
"1169","Prunus americana","wild plum",3,"D","Native","UPL","0",NA,NA,">1-5%",3,3,0.0526315789473684,0.157894736842105,"WWRP22022","2022","WWRP2"
"1170","Rubus occidentalis","black raspberry",2,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0526315789473684,0.105263157894737,"WWRP22022","2022","WWRP2"
"1171","Ulmus pumila","Siberian elm",0,"D","Introduced","UPL","0",NA,NA,">1-5%",3,3,0.0526315789473684,0,"WWRP22022","2022","WWRP2"
"1172","Exotic Lonicera spp.",NA,0,"D","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.0526315789473684,0,"WWRP22022","2022","WWRP2"
"1173","Cornus racemosa","gray dogwood",2,"D","Native","[FACW-]","0",NA,NA,">1-5%",3,3,0.0526315789473684,0.105263157894737,"WWRP22022","2022","WWRP2"
"1174","Acer negundo","box elder",1,"D","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0526315789473684,0.0526315789473684,"WWRP22022","2022","WWRP2"
"1175","Rosa arkansana","prairie rose",5,"D","Native","FACU","0",NA,2,">5-25%",15,15,0.263157894736842,1.31578947368421,"WWRP22022","2022","WWRP2"
"1176","Rubus idaeus",NA,3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0526315789473684,0.157894736842105,"WWRP22022","2022","WWRP2"
"1177","Celastrus cf. scandens",NA,NA,NA,NA,NA,NA,NA,2,">5-25%",15,15,0.263157894736842,NA,"WWRP22022","2022","WWRP2"
"1178","Parthenocissus inserta","woodbine",2,"C","Native","FACU","0",NA,NA,">1-5%",3,3,0.0526315789473684,0.105263157894737,"WWRP22022","2022","WWRP2"
"1179","Agastache foeniculum","blue giant hyssop",6,"H","Native",NA,"0",NA,2,">5-25%",15,15,0.131004366812227,0.786026200873363,"WWRP22022","2022","WWRP2"
"1180","Artemisia dracunculus","tarragon",7,"H","Native",NA,"0",NA,2,">5-25%",15,15,0.131004366812227,0.91703056768559,"WWRP22022","2022","WWRP2"
"1181","Toxicodendron rydbergii","western poison ivy",1,"D","Native","FAC","0",NA,2,">5-25%",15,15,0.131004366812227,0.131004366812227,"WWRP22022","2022","WWRP2"
"1182","Monarda fistulosa","wild bergamot",3,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0262008733624454,0.0786026200873362,"WWRP22022","2022","WWRP2"
"1183","Achillea millefolium","common yarrow",1,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0262008733624454,0.0262008733624454,"WWRP22022","2022","WWRP2"
"1184","Apocynum cannabinum","American hemp",3,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.0262008733624454,0.0786026200873362,"WWRP22022","2022","WWRP2"
"1185","Helianthus tuberosus","Jerusalem artichoke",2,"H","Native","FAC","0",NA,2,">5-25%",15,15,0.131004366812227,0.262008733624454,"WWRP22022","2022","WWRP2"
"1186","Solidago gigantea","giant goldenrod",3,"H","Native","FACW","0",NA,1,">1-5%",3,3,0.0262008733624454,0.0786026200873362,"WWRP22022","2022","WWRP2"
"1187","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0262008733624454,0.0262008733624454,"WWRP22022","2022","WWRP2"
"1188","Anemone virginiana","tall thimbleweed",5,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0262008733624454,0.131004366812227,"WWRP22022","2022","WWRP2"
"1189","Melilotus sp.",NA,0,"H","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.0262008733624454,0,"WWRP22022","2022","WWRP2"
"1190","Taraxacum officinale","common dandelion",0,"H","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0262008733624454,0,"WWRP22022","2022","WWRP2"
"1191","Conyza canadensis","horseweed",0,"H","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.0262008733624454,0,"WWRP22022","2022","WWRP2"
"1192","Berteroa incana","hoary alyssum",0,"H","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.0262008733624454,0,"WWRP22022","2022","WWRP2"
"1193","Ambrosia artemisiifolia","common ragweed",0,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0262008733624454,0,"WWRP22022","2022","WWRP2"
"1194","Drymocallis arguta",NA,7,"H","Native",NA,NA,NA,NA,">1-5%",3,3,0.0262008733624454,0.183406113537118,"WWRP22022","2022","WWRP2"
"1195","Artemisia ludoviciana",NA,3,"H","Native","UPL","0",NA,NA,">1-5%",3,3,0.0262008733624454,0.0786026200873362,"WWRP22022","2022","WWRP2"
"1196","Oxalis stricta","yellow wood sorrel",0,"H","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.0262008733624454,0,"WWRP22022","2022","WWRP2"
"1197","Symphyotrichum cf. ericoides",NA,1,"H","Native",NA,NA,NA,NA,">1-5%",3,3,0.0262008733624454,0.0262008733624454,"WWRP22022","2022","WWRP2"
"1198","Chenopodium album","white lamb's quarters",0,"H","Introduced","FAC-","0",NA,NA,">1-5%",3,3,0.0262008733624454,0,"WWRP22022","2022","WWRP2"
"1199","Maianthemum racemosum",NA,5,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00436681222707424,0.0218340611353712,"WWRP22022","2022","WWRP2"
"1200","Silene antirrhina","sleepy catchfly",2,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0262008733624454,0.0524017467248908,"WWRP22022","2022","WWRP2"
"1201","Unknown forb",NA,NA,NA,NA,NA,NA,NA,NA,">1-5%",3,3,0.0262008733624454,NA,"WWRP22022","2022","WWRP2"
"1202","Bromus inermis","smooth brome",0,"G","Introduced","FACU","0",NA,4,">50-75%",62.5,62.5,0.954198473282443,0,"WWRP22022","2022","WWRP2"
"1203","Carex bicknellii","Bicknell's sedge",6,"G","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.0458015267175573,0.274809160305344,"WWRP22022","2022","WWRP2"
"1204","Zanthoxylum americanum","prickly ash",3,"D","Native","FACU","0",NA,2,">5-25%",15,15,0.245901639344262,0.737704918032787,"WWRP32022","2022","WWRP3"
"1205","Symphoricarpos occidentalis","wolfberry",5,"D","Native","UPL","0",NA,2,">5-25%",15,15,0.245901639344262,1.22950819672131,"WWRP32022","2022","WWRP3"
"1206","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,2,">5-25%",15,15,0.245901639344262,0,"WWRP32022","2022","WWRP3"
"1207","Prunus americana","wild plum",3,"D","Native","UPL","0",NA,NA,">1-5%",3,3,0.0491803278688525,0.147540983606557,"WWRP32022","2022","WWRP3"
"1208","Rubus occidentalis","black raspberry",2,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0491803278688525,0.0983606557377049,"WWRP32022","2022","WWRP3"
"1209","Prunus serotina","black cherry",4,"D","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.0491803278688525,0.19672131147541,"WWRP32022","2022","WWRP3"
"1210","Crataegus cf. chrysocarpa",NA,1,"D","Native",NA,NA,NA,NA,">0-1%",0.5,0.5,0.00819672131147541,0.00819672131147541,"WWRP32022","2022","WWRP3"
"1211","Cornus racemosa","gray dogwood",2,"D","Native","[FACW-]","0",NA,NA,">1-5%",3,3,0.0491803278688525,0.0983606557377049,"WWRP32022","2022","WWRP3"
"1212","Quercus ellipsoidalis","northern pin oak",5,"D","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00819672131147541,0.0409836065573771,"WWRP32022","2022","WWRP3"
"1213","Vitis riparia","wild grape",2,"C","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0491803278688525,0.0983606557377049,"WWRP32022","2022","WWRP3"
"1214","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,2,">5-25%",15,15,0.120967741935484,0.120967741935484,"WWRP32022","2022","WWRP3"
"1215","Solidago gigantea","giant goldenrod",3,"H","Native","FACW","0",NA,2,">5-25%",15,15,0.120967741935484,0.362903225806452,"WWRP32022","2022","WWRP3"
"1216","Helianthus tuberosus","Jerusalem artichoke",2,"H","Native","FAC","0",NA,2,">5-25%",15,15,0.120967741935484,0.241935483870968,"WWRP32022","2022","WWRP3"
"1217","Toxicodendron rydbergii","western poison ivy",1,"D","Native","FAC","0",NA,2,">5-25%",15,15,0.120967741935484,0.120967741935484,"WWRP32022","2022","WWRP3"
"1218","Monarda fistulosa","wild bergamot",3,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0241935483870968,0.0725806451612903,"WWRP32022","2022","WWRP3"
"1219","Fragaria vesca",NA,3,"H","Native","UPL","0",NA,NA,">1-5%",3,3,0.0241935483870968,0.0725806451612903,"WWRP32022","2022","WWRP3"
"1220","Asclepias syriaca","common milkweed",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0241935483870968,0.0241935483870968,"WWRP32022","2022","WWRP3"
"1221","Scrophularia lanceolata","lance-leaved figwort",4,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.0241935483870968,0.0967741935483871,"WWRP32022","2022","WWRP3"
"1222","Torilis japonica","Japanese Hedge Parsley",0,"H","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.0241935483870968,0,"WWRP32022","2022","WWRP3"
"1223","Ratibida pinnata","gray-headed coneflower",4,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0241935483870968,0.0967741935483871,"WWRP32022","2022","WWRP3"
"1224","Heliopsis helianthoides",NA,5,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0241935483870968,0.120967741935484,"WWRP32022","2022","WWRP3"
"1225","Galium triflorum",NA,4,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.0241935483870968,0.0967741935483871,"WWRP32022","2022","WWRP3"
"1226","Amphicarpaea bracteata","hog peanut",2,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.0241935483870968,0.0483870967741935,"WWRP32022","2022","WWRP3"
"1227","Artemisia ludoviciana",NA,3,"H","Native","UPL","0",NA,NA,">1-5%",3,3,0.0241935483870968,0.0725806451612903,"WWRP32022","2022","WWRP3"
"1228","Taraxacum officinale","common dandelion",0,"H","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0241935483870968,0,"WWRP32022","2022","WWRP3"
"1229","Astragalus canadensis","Canada milk-vetch",5,"H","Native","[FAC+]","0",NA,NA,">1-5%",3,3,0.0241935483870968,0.120967741935484,"WWRP32022","2022","WWRP3"
"1230","Symphyotrichum lanceolatum","panicled aster",5,"H","Native","[FACW]","0",NA,1,">1-5%",3,3,0.0241935483870968,0.120967741935484,"WWRP32022","2022","WWRP3"
"1231","Achillea millefolium","common yarrow",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0241935483870968,0.0241935483870968,"WWRP32022","2022","WWRP3"
"1232","Hypericum pyramidatum","great St. John's-wort",6,"H","Native","[FAC+]","0",NA,NA,">1-5%",3,3,0.0241935483870968,0.145161290322581,"WWRP32022","2022","WWRP3"
"1233","Euphorbia corollata",NA,4,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0241935483870968,0.0967741935483871,"WWRP32022","2022","WWRP3"
"1234","Geum sp.",NA,2,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0241935483870968,0.0483870967741935,"WWRP32022","2022","WWRP3"
"1235","Lactuca canadensis","Canada wild lettuce",2,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.0241935483870968,0.0483870967741935,"WWRP32022","2022","WWRP3"
"1236","Maianthemum racemosum",NA,5,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00403225806451613,0.0201612903225806,"WWRP32022","2022","WWRP3"
"1237","Symphyotrichum ericoides","heath aster",4,"H","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.0241935483870968,0.0967741935483871,"WWRP32022","2022","WWRP3"
"1238","Anemone virginiana","tall thimbleweed",5,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0241935483870968,0.120967741935484,"WWRP32022","2022","WWRP3"
"1239","Solidago rigida","stiff goldenrod",5,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0241935483870968,0.120967741935484,"WWRP32022","2022","WWRP3"
"1240","Agastache foeniculum","blue giant hyssop",6,"H","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00403225806451613,0.0241935483870968,"WWRP32022","2022","WWRP3"
"1241","Phalaris arundinacea","reed canary grass",0,"G","Introduced","FACW+","0",NA,2,">5-25%",15,15,0.384615384615385,0,"WWRP32022","2022","WWRP3"
"1242","Bromus inermis","smooth brome",0,"G","Introduced","FACU","0",NA,2,">5-25%",15,15,0.384615384615385,0,"WWRP32022","2022","WWRP3"
"1243","Andropogon gerardii","big bluestem",4,"G","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0769230769230769,0.307692307692308,"WWRP32022","2022","WWRP3"
"1244","Carex sp.",NA,3,"G","Native",NA,"0",NA,1,">1-5%",3,3,0.0769230769230769,0.230769230769231,"WWRP32022","2022","WWRP3"
"1245","Unknown grass 1",NA,NA,NA,NA,NA,NA,NA,NA,">1-5%",3,3,0.0769230769230769,NA,"WWRP32022","2022","WWRP3"
"1246","Juniperus virginiana",NA,3,"E","Native","FACU","0",NA,2,">5-25%",15,15,0.517241379310345,1.55172413793103,"WWRP42022","2022","WWRP4"
"1247","Exotic Lonicera spp.",NA,0,"D","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.103448275862069,0,"WWRP42022","2022","WWRP4"
"1248","Ulmus pumila","Siberian elm",0,"D","Introduced","UPL","0",NA,NA,">0-1%",0.5,0.5,0.0172413793103448,0,"WWRP42022","2022","WWRP4"
"1249","Juglans nigra","black walnut",4,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.103448275862069,0.413793103448276,"WWRP42022","2022","WWRP4"
"1250","Acer negundo","box elder",1,"D","Native","FACW-","0",NA,NA,">0-1%",0.5,0.5,0.0172413793103448,0.0172413793103448,"WWRP42022","2022","WWRP4"
"1251","Rhus glabra","smooth sumac",2,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.103448275862069,0.206896551724138,"WWRP42022","2022","WWRP4"
"1252","Acer ginnala","amur maple",0,"D","Introduced",NA,"0",NA,NA,">0-1%",0.5,0.5,0.0172413793103448,0,"WWRP42022","2022","WWRP4"
"1253","Populus tremuloides","quaking aspen",2,"D","Native","[FAC]","0",NA,NA,">1-5%",3,3,0.103448275862069,0.206896551724138,"WWRP42022","2022","WWRP4"
"1254","Parthenocissus inserta","woodbine",2,"C","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.0172413793103448,0.0344827586206897,"WWRP42022","2022","WWRP4"
"1255","Artemisia campestris",NA,4,"H","Native","UPL","0",NA,3,">25-50%",37.5,37.5,0.347222222222222,1.38888888888889,"WWRP42022","2022","WWRP4"
"1256","Ambrosia artemisiifolia","common ragweed",0,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0277777777777778,0,"WWRP42022","2022","WWRP4"
"1257","Asclepias verticillata","whorled milkweed",2,"H","Native","FACU","0",NA,2,">5-25%",15,15,0.138888888888889,0.277777777777778,"WWRP42022","2022","WWRP4"
"1258","Mirabilis nyctaginea","heart-leaved four o'clock",1,"H","Native","UPL","0",NA,2,">5-25%",15,15,0.138888888888889,0.138888888888889,"WWRP42022","2022","WWRP4"
"1259","Silene csereii","smooth catchfly",0,"H","Introduced",NA,"0",NA,1,">1-5%",3,3,0.0277777777777778,0,"WWRP42022","2022","WWRP4"
"1260","Potentilla recta","rough-fruited cinquefoil",0,"H","Introduced",NA,"0",NA,1,">1-5%",3,3,0.0277777777777778,0,"WWRP42022","2022","WWRP4"
"1261","Verbena stricta","hoary vervain",3,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0277777777777778,0.0833333333333333,"WWRP42022","2022","WWRP4"
"1262","Unknown forb",NA,NA,NA,NA,NA,NA,NA,NA,">0-1%",0.5,0.5,0.00462962962962963,NA,"WWRP42022","2022","WWRP4"
"1263","Silene latifolia","white campion",0,"H","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.0277777777777778,0,"WWRP42022","2022","WWRP4"
"1264","Symphyotrichum sp.",NA,1,"H","Native",NA,NA,NA,NA,">0-1%",0.5,0.5,0.00462962962962963,0.00462962962962963,"WWRP42022","2022","WWRP4"
"1265","Euphorbia corollata",NA,4,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0277777777777778,0.111111111111111,"WWRP42022","2022","WWRP4"
"1266","Verbascum thapsus","common mullein",0,"H","Introduced","UPL","0",NA,NA,">1-5%",3,3,0.0277777777777778,0,"WWRP42022","2022","WWRP4"
"1267","Amorpha canescens","leadplant",7,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0277777777777778,0.194444444444444,"WWRP42022","2022","WWRP4"
"1268","Anemone patens","pasqueflower",7,"H","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00462962962962963,0.0324074074074074,"WWRP42022","2022","WWRP4"
"1269","Symphyotrichum oblongifolium","aromatic aster",6,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0277777777777778,0.166666666666667,"WWRP42022","2022","WWRP4"
"1270","Liatris punctata",NA,7,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0277777777777778,0.194444444444444,"WWRP42022","2022","WWRP4"
"1271","Solidago nemoralis","gray goldenrod",4,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0277777777777778,0.111111111111111,"WWRP42022","2022","WWRP4"
"1272","Comandra umbellata","bastard toadflax",6,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0277777777777778,0.166666666666667,"WWRP42022","2022","WWRP4"
"1273","Helianthus pauciflorus","stiff sunflower",7,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0277777777777778,0.194444444444444,"WWRP42022","2022","WWRP4"
"1274","Bouteloua hirsuta",NA,7,"G","Native",NA,"0",NA,1,">1-5%",3,3,0.0606060606060606,0.424242424242424,"WWRP42022","2022","WWRP4"
"1275","Bromus inermis","smooth brome",0,"G","Introduced","FACU","0",NA,3,">25-50%",37.5,37.5,0.757575757575758,0,"WWRP42022","2022","WWRP4"
"1276","Eragrostis spectabilis","purple lovegrass",3,"G","Native","UPL","0",NA,NA,">1-5%",3,3,0.0606060606060606,0.181818181818182,"WWRP42022","2022","WWRP4"
"1277","Dichanthelium oligosanthes","Scribner's panic grass",3,"G","Native","FACU","0",NA,NA,">1-5%",3,3,0.0606060606060606,0.181818181818182,"WWRP42022","2022","WWRP4"
"1278","Bouteloua curtipendula",NA,6,"G","Native",NA,"0",NA,NA,">1-5%",3,3,0.0606060606060606,0.363636363636364,"WWRP42022","2022","WWRP4"
"1279","Prunus serotina","black cherry",4,"D","Native","[FACU]","0",NA,2,">5-25%",15,15,0.0980392156862745,0.392156862745098,"WWRP52022","2022","WWRP5"
"1280","Ulmus americana","American elm",3,"D","Native","FACW-","0",NA,2,">5-25%",15,15,0.0980392156862745,0.294117647058824,"WWRP52022","2022","WWRP5"
"1281","Acer negundo","box elder",1,"D","Native","FACW-","0",NA,2,">5-25%",15,15,0.0980392156862745,0.0980392156862745,"WWRP52022","2022","WWRP5"
"1282","Prunus virginiana","chokecherry",3,"D","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.0196078431372549,0.0588235294117647,"WWRP52022","2022","WWRP5"
"1283","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,2,">5-25%",15,15,0.0980392156862745,0,"WWRP52022","2022","WWRP5"
"1284","Exotic Lonicera spp.",NA,0,"D","Introduced",NA,"0",NA,3,">25-50%",37.5,37.5,0.245098039215686,0,"WWRP52022","2022","WWRP5"
"1285","Ribes sp.",NA,3,"D","Native",NA,"0",NA,2,">5-25%",15,15,0.0980392156862745,0.294117647058824,"WWRP52022","2022","WWRP5"
"1286","Rubus occidentalis","black raspberry",2,"D","Native",NA,"0",NA,2,">5-25%",15,15,0.0980392156862745,0.196078431372549,"WWRP52022","2022","WWRP5"
"1287","Sambucus sp.",NA,3,"D","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00326797385620915,0.00980392156862745,"WWRP52022","2022","WWRP5"
"1288","Zanthoxylum americanum","prickly ash",3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0196078431372549,0.0588235294117647,"WWRP52022","2022","WWRP5"
"1289","Juglans nigra","black walnut",4,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0196078431372549,0.0784313725490196,"WWRP52022","2022","WWRP5"
"1290","Salix interior","sandbar willow",2,"D","Native","[OBL]","0",NA,NA,">1-5%",3,3,0.0196078431372549,0.0392156862745098,"WWRP52022","2022","WWRP5"
"1291","Viburnum rafinesquianum","downy arrowwood",7,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0196078431372549,0.137254901960784,"WWRP52022","2022","WWRP5"
"1292","Acer ginnala","amur maple",0,"D","Introduced",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00326797385620915,0,"WWRP52022","2022","WWRP5"
"1293","Quercus macrocarpa","bur oak",5,"D","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.0196078431372549,0.0980392156862745,"WWRP52022","2022","WWRP5"
"1294","Celtis occidentalis","hackberry",3,"D","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.0196078431372549,0.0588235294117647,"WWRP52022","2022","WWRP5"
"1295","Juniperus virginiana",NA,3,"E","Native","FACU","0",NA,NA,">1-5%",3,3,0.0196078431372549,0.0588235294117647,"WWRP52022","2022","WWRP5"
"1296","Quercus ellipsoidalis","northern pin oak",5,"D","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00326797385620915,0.0163398692810458,"WWRP52022","2022","WWRP5"
"1297","Parthenocissus inserta","woodbine",2,"C","Native","FACU","0",NA,NA,NA,NA,NA,NA,NA,"WWRP52022","2022","WWRP5"
"1298","Vitis riparia","wild grape",2,"C","Native","FACW-","0",NA,NA,NA,NA,NA,NA,NA,"WWRP52022","2022","WWRP5"
"1299","Sicyos angulatus","bur cucumber",2,"H","Native","FACW-","0",NA,NA,NA,NA,NA,NA,NA,"WWRP52022","2022","WWRP5"
"1300","Torilis japonica","Japanese Hedge Parsley",0,"H","Introduced",NA,"0",NA,1,">1-5%",3,3,0.0530973451327434,0,"WWRP52022","2022","WWRP5"
"1301","Symphyotrichum ontarionis",NA,6,"H","Native","FAC","0",NA,1,">1-5%",3,3,0.0530973451327434,0.31858407079646,"WWRP52022","2022","WWRP5"
"1302","Galium triflorum",NA,4,"H","Native","FACU+","0",NA,1,">1-5%",3,3,0.0530973451327434,0.212389380530973,"WWRP52022","2022","WWRP5"
"1303","Ageratina altissima","white snakeroot",1,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0530973451327434,0.0530973451327434,"WWRP52022","2022","WWRP5"
"1304","Lactuca canadensis","Canada wild lettuce",2,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.0530973451327434,0.106194690265487,"WWRP52022","2022","WWRP5"
"1305","Verbena urticifolia","white vervain",6,"H","Native","FAC+","0",NA,NA,">1-5%",3,3,0.0530973451327434,0.31858407079646,"WWRP52022","2022","WWRP5"
"1306","Amphicarpaea bracteata","hog peanut",2,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.0530973451327434,0.106194690265487,"WWRP52022","2022","WWRP5"
"1307","Asclepias syriaca","common milkweed",1,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00884955752212389,0.00884955752212389,"WWRP52022","2022","WWRP5"
